Unnamed: 0,Period,Location,Sector,Expenditure(million USD),GDP(%)
2418,2002,Portugal,Transport,3698.999,2.75711
2419,2002,Portugal,Fuel and energy,55.316,0.04123
2420,2002,Portugal,Environment protection,875.119,0.65228
2421,2002,Portugal,Housing and community amenities,1238.938,0.92346
2422,2002,Portugal,Health,8840.812,6.58964
2423,2002,Portugal,Education,8831.29,6.58255
2424,2002,Portugal,Social protection,18068.344,13.46754
2425,2002,Portugal,General public services,8165.559,6.08633
2426,2002,Portugal,Defence,1809.365,1.34864
2427,2002,Portugal,Public order and safety,2458.927,1.8328
2428,2002,Portugal,"Recreation, culture and religion",1804.041,1.34467
2429,2002,Portugal,"General economic, commercial and labour affairs",967.842,0.7214
2430,2002,Portugal,Other industries,610.273,0.45488
2431,2002,Portugal,RandD Economic affairs,436.297,0.3252
2432,2002,Romania,Total function,16071.096,34.88749
2433,2002,Romania,"Agriculture, forestry, fishing and hunting",206.834,0.449
2434,2002,Romania,"Mining, manufacturing and construction",303.067,0.6579
2435,2002,Romania,Transport,767.257,1.66558
2436,2002,Romania,Communication,16.155,0.03507
2437,2002,Romania,Fuel and energy,112.629,0.2445
2438,2002,Romania,Environment protection,108.817,0.23622
2439,2002,Romania,Housing and community amenities,889.597,1.93116
2440,2002,Romania,Health,1881.809,4.08507
2441,2002,Romania,Education,1836.673,3.98709
2442,2002,Romania,Social protection,4661.11,10.11844
2443,2002,Romania,General public services,2477.082,5.3773
2444,2002,Romania,Defence,1022.374,2.21939
2445,2002,Romania,Public order and safety,915.372,1.98711
2446,2002,Romania,"Recreation, culture and religion",290.028,0.6296
2447,2002,Romania,"General economic, commercial and labour affairs",531.168,1.15307
2448,2002,Romania,Other industries,20.299,0.04407
2449,2002,Romania,RandD Economic affairs,11.224,0.02436
2450,2002,Romania,Economic affairs n.e.c.,19.603,0.04256
2451,2002,Russian Federation,Total function,149335.773,42.91895
2452,2002,Russian Federation,"Agriculture, forestry, fishing and hunting",1776.609,0.5106
2453,2002,Russian Federation,"Mining, manufacturing and construction",8495.499,2.4416
2454,2002,Russian Federation,Transport,7413.979,2.13077
2455,2002,Russian Federation,Communication,84.597,0.02431
2456,2002,Russian Federation,Fuel and energy,892.005,0.25636
2457,2002,Russian Federation,Environment protection,607.27,0.17453
2458,2002,Russian Federation,Housing and community amenities,7078.556,2.03437
2459,2002,Russian Federation,Health,7639.668,2.19563
2460,2002,Russian Federation,Education,13029.434,3.74465
2461,2002,Russian Federation,Social protection,34778.716,9.99537
2462,2002,Russian Federation,General public services,46843.415,13.46275
2463,2002,Russian Federation,Defence,10053.501,2.88937
2464,2002,Russian Federation,Public order and safety,8055.19,2.31505
2465,2002,Russian Federation,"Recreation, culture and religion",2513.614,0.72241
2466,2002,Russian Federation,"General economic, commercial and labour affairs",0.0,0.0
2467,2002,Russian Federation,Other industries,0.0,0.0
2468,2002,Russian Federation,RandD Economic affairs,0.0,0.0
2469,2002,Russian Federation,Economic affairs n.e.c.,0.0,0.0
2470,2002,San Marino,Total function,403.631,31.11803
2471,2002,San Marino,"Agriculture, forestry, fishing and hunting",3.542,0.27311
2472,2002,San Marino,"Mining, manufacturing and construction",1.057,0.08152
2473,2002,San Marino,Communication,4.278,0.32981
2474,2002,San Marino,Fuel and energy,17.59,1.35614
2475,2002,San Marino,Environment protection,13.057,1.00667
2476,2002,San Marino,Housing and community amenities,9.463,0.72955
2477,2002,San Marino,Health,73.21,5.64414
2478,2002,San Marino,Education,37.958,2.92636
2479,2002,San Marino,Social protection,132.383,10.20608
2480,2002,San Marino,General public services,58.602,4.51796
2481,2002,San Marino,Defence,0.0,0.0
2482,2002,San Marino,Public order and safety,11.885,0.91629
2483,2002,San Marino,"Recreation, culture and religion",9.282,0.71556
2484,2002,Serbia,Total function,,
2485,2002,Serbia,"Agriculture, forestry, fishing and hunting",,
2486,2002,Serbia,"Mining, manufacturing and construction",,
2487,2002,Serbia,Transport,,
2488,2002,Serbia,Communication,,
2489,2002,Serbia,Fuel and energy,,
2490,2002,Serbia,Environment protection,,
2491,2002,Serbia,Housing and community amenities,,
2492,2002,Serbia,Health,,
2493,2002,Serbia,Education,,
2494,2002,Serbia,Social protection,,
2495,2002,Serbia,General public services,,
2496,2002,Serbia,Defence,,
2497,2002,Serbia,Public order and safety,,
2498,2002,Serbia,"Recreation, culture and religion",,
2499,2002,Serbia,"General economic, commercial and labour affairs",,
2500,2002,Serbia,Other industries,,
2501,2002,Serbia,RandD Economic affairs,,
2502,2002,Serbia,Economic affairs n.e.c.,,
2503,2002,Serbia,Others,,
2504,2002,Singapore,Total function,16609.625,17.94891
2505,2002,Singapore,"Agriculture, forestry, fishing and hunting",39.093,0.04225
2506,2002,Singapore,"Mining, manufacturing and construction",11.728,0.01267
2507,2002,Singapore,Transport,890.769,0.96259
2508,2002,Singapore,Environment protection,0.0,0.0
2509,2002,Singapore,Housing and community amenities,1786.564,1.93062
2510,2002,Singapore,Health,928.187,1.00303
2511,2002,Singapore,Education,3882.523,4.19558
2512,2002,Singapore,Social protection,693.627,0.74956
2513,2002,Singapore,General public services,1462.089,1.57998
2514,2002,Singapore,Defence,4738.666,5.12076
2515,2002,Singapore,Public order and safety,986.826,1.0664
2516,2002,Singapore,"Recreation, culture and religion",608.738,0.65782
2517,2002,Slovakia,Total function,16041.81,64.65681
2518,2002,Slovakia,"Agriculture, forestry, fishing and hunting",253.177,1.02044
2519,2002,Slovakia,"Mining, manufacturing and construction",28.585,0.11521
2520,2002,Slovakia,Transport,1670.668,6.73366
2521,2002,Slovakia,Communication,5.919,0.02386
2522,2002,Slovakia,Fuel and energy,14.723,0.05934
2523,2002,Slovakia,Environment protection,347.782,1.40174
2524,2002,Slovakia,Housing and community amenities,253.972,1.02364
2525,2002,Slovakia,Health,2043.82,8.23765
2526,2002,Slovakia,Education,1219.904,4.91684
2527,2002,Slovakia,Social protection,5157.547,20.78759
2528,2002,Slovakia,General public services,2789.197,11.24191
2529,2002,Slovakia,Defence,511.489,2.06157
2530,2002,Slovakia,Public order and safety,1100.865,4.43706
2531,2002,Slovakia,"Recreation, culture and religion",384.243,1.5487
2532,2002,Slovakia,"General economic, commercial and labour affairs",153.183,0.61741
2533,2002,Slovakia,Other industries,84.099,0.33896
2534,2002,Slovakia,RandD Economic affairs,11.508,0.04638
2535,2002,Slovakia,Economic affairs n.e.c.,11.148,0.04493
2536,2002,Slovenia,Total function,10523.64,44.80242
2537,2002,Slovenia,"Agriculture, forestry, fishing and hunting",248.374,1.0574
2538,2002,Slovenia,"Mining, manufacturing and construction",14.099,0.06002
2539,2002,Slovenia,Transport,475.368,2.02379
2540,2002,Slovenia,Communication,7.565,0.0322
2541,2002,Slovenia,Fuel and energy,5.144,0.0219
2542,2002,Slovenia,Environment protection,180.529,0.76857
2543,2002,Slovenia,Housing and community amenities,125.383,0.53379
2544,2002,Slovenia,Health,1496.2,6.36979
2545,2002,Slovenia,Education,1429.982,6.08788
2546,2002,Slovenia,Social protection,3943.648,16.78934
2547,2002,Slovenia,General public services,1323.595,5.63496
2548,2002,Slovenia,Defence,263.125,1.1202
2549,2002,Slovenia,Public order and safety,414.18,1.76329
2550,2002,Slovenia,"Recreation, culture and religion",291.823,1.24238
2551,2002,Slovenia,"General economic, commercial and labour affairs",182.6,0.77738
2552,2002,Slovenia,Other industries,27.507,0.1171
2553,2002,Slovenia,RandD Economic affairs,88.969,0.37877
2554,2002,Slovenia,Economic affairs n.e.c.,5.532,0.02355
2555,2002,South Africa,Total function,38295.105,29.66599
2556,2002,South Africa,"Agriculture, forestry, fishing and hunting",581.932,0.4508
2557,2002,South Africa,"Mining, manufacturing and construction",300.358,0.23268
2558,2002,South Africa,Transport,1886.963,1.46177
2559,2002,South Africa,Communication,93.637,0.07254
2560,2002,South Africa,Fuel and energy,2924.176,2.26527
2561,2002,South Africa,Environment protection,953.917,0.73897
2562,2002,South Africa,Housing and community amenities,1133.032,0.87772
2563,2002,South Africa,Health,4042.313,3.13145
2564,2002,South Africa,Education,6359.227,4.92629
2565,2002,South Africa,Social protection,4881.343,3.78142
2566,2002,South Africa,General public services,7924.581,6.13892
2567,2002,South Africa,Defence,1961.341,1.51939
2568,2002,South Africa,Public order and safety,3609.042,2.79581
2569,2002,South Africa,"Recreation, culture and religion",603.183,0.46727
2570,2002,Spain,Total function,273844.77,38.81975
2571,2002,Spain,"Agriculture, forestry, fishing and hunting",4563.339,0.64689
2572,2002,Spain,"Mining, manufacturing and construction",1282.198,0.18176
2573,2002,Spain,Transport,14828.487,2.10206
2574,2002,Spain,Communication,446.311,0.06327
2575,2002,Spain,Fuel and energy,944.628,0.13391
2576,2002,Spain,Environment protection,6732.485,0.95439
2577,2002,Spain,Housing and community amenities,7359.4,1.04326
2578,2002,Spain,Health,36272.208,5.14188
2579,2002,Spain,Education,28636.7,4.05949
2580,2002,Spain,Social protection,89455.057,12.68099
2581,2002,Spain,General public services,41131.511,5.83073
2582,2002,Spain,Defence,7696.97,1.09111
2583,2002,Spain,Public order and safety,12734.041,1.80516
2584,2002,Spain,"Recreation, culture and religion",9279.861,1.3155
2585,2002,Spain,"General economic, commercial and labour affairs",7404.788,1.04969
2586,2002,Spain,Other industries,2432.961,0.34489
2587,2002,Spain,RandD Economic affairs,2379.063,0.33725
2588,2002,Spain,Economic affairs n.e.c.,264.761,0.03753
2589,2002,Sri Lanka,Total function,4064.945,20.7683
2590,2002,Sri Lanka,Environment protection,0.0,0.0
2591,2002,Sri Lanka,Housing and community amenities,124.563,0.63641
2592,2002,Sri Lanka,Health,260.772,1.33232
2593,2002,Sri Lanka,Education,388.963,1.98726
2594,2002,Sri Lanka,Social protection,498.787,2.54836
2595,2002,Sri Lanka,General public services,1397.409,7.13953
2596,2002,Sri Lanka,Defence,513.924,2.6257
2597,2002,Sri Lanka,Public order and safety,156.509,0.79963
2598,2002,Sri Lanka,"Recreation, culture and religion",0.0,0.0
2599,2002,Sweden,Total function,143076.241,53.61705
2600,2002,Sweden,"Agriculture, forestry, fishing and hunting",525.617,0.19697
2601,2002,Sweden,"Mining, manufacturing and construction",611.782,0.22926
2602,2002,Sweden,Transport,6185.502,2.31798
2603,2002,Sweden,Communication,135.769,0.05088
2604,2002,Sweden,Fuel and energy,277.084,0.10384
2605,2002,Sweden,Environment protection,1158.248,0.43405
2606,2002,Sweden,Housing and community amenities,1721.248,0.64503
2607,2002,Sweden,Health,17261.361,6.4686
2608,2002,Sweden,Education,18260.629,6.84307
2609,2002,Sweden,Social protection,58361.385,21.87061
2610,2002,Sweden,General public services,23539.19,8.82118
2611,2002,Sweden,Defence,5166.002,1.93593
2612,2002,Sweden,Public order and safety,3516.747,1.31788
2613,2002,Sweden,"Recreation, culture and religion",3396.383,1.27278
2614,2002,Sweden,"General economic, commercial and labour affairs",2553.218,0.9568
2615,2002,Sweden,Other industries,166.476,0.06239
2616,2002,Sweden,RandD Economic affairs,223.68,0.08382
2617,2002,Sweden,Economic affairs n.e.c.,15.918,0.00597
2618,2002,"Switzerland, Liechtenstein",Total function,108422.73,34.62349
2619,2002,"Switzerland, Liechtenstein","Agriculture, forestry, fishing and hunting",3205.708,1.0237
2620,2002,"Switzerland, Liechtenstein","Mining, manufacturing and construction",0.0,0.0
2621,2002,"Switzerland, Liechtenstein",Transport,7871.995,2.51383
2622,2002,"Switzerland, Liechtenstein",Communication,50.115,0.016
2623,2002,"Switzerland, Liechtenstein",Fuel and energy,206.672,0.066
2624,2002,"Switzerland, Liechtenstein",Environment protection,2326.975,0.74309
2625,2002,"Switzerland, Liechtenstein",Housing and community amenities,560.051,0.17885
2626,2002,"Switzerland, Liechtenstein",Health,5470.685,1.747
2627,2002,"Switzerland, Liechtenstein",Education,16747.597,5.34814
2628,2002,"Switzerland, Liechtenstein",Social protection,44228.64,14.12388
2629,2002,"Switzerland, Liechtenstein",General public services,15535.861,4.96119
2630,2002,"Switzerland, Liechtenstein",Defence,3331.339,1.06382
2631,2002,"Switzerland, Liechtenstein",Public order and safety,4730.447,1.51061
2632,2002,"Switzerland, Liechtenstein","Recreation, culture and religion",3283.129,1.04843
2633,2002,"Switzerland, Liechtenstein","General economic, commercial and labour affairs",342.543,0.10939
2634,2002,"Switzerland, Liechtenstein",Other industries,329.955,0.10537
2635,2002,"Switzerland, Liechtenstein",RandD Economic affairs,190.856,0.06095
2636,2002,"Switzerland, Liechtenstein",Economic affairs n.e.c.,10.169,0.00325
2637,2002,Thailand,Total function,31998.076,23.82566
2638,2002,Timor-Leste,Total function,,
2639,2002,Timor-Leste,"Agriculture, forestry, fishing and hunting",,
2640,2002,Timor-Leste,"Mining, manufacturing and construction",,
2641,2002,Timor-Leste,Transport,,
2642,2002,Timor-Leste,Communication,,
2643,2002,Timor-Leste,Fuel and energy,,
2644,2002,Timor-Leste,Environment protection,,
2645,2002,Timor-Leste,Housing and community amenities,,
2646,2002,Timor-Leste,Health,,
2647,2002,Timor-Leste,Education,,
2648,2002,Timor-Leste,Social protection,,
2649,2002,Timor-Leste,General public services,,
2650,2002,Timor-Leste,Defence,,
2651,2002,Timor-Leste,Public order and safety,,
2652,2002,Timor-Leste,"Recreation, culture and religion",,
2653,2002,Timor-Leste,"General economic, commercial and labour affairs",,
2654,2002,Timor-Leste,Other industries,,
2655,2002,Timor-Leste,RandD Economic affairs,,
2656,2002,Timor-Leste,Economic affairs n.e.c.,,
2657,2002,Timor-Leste,Others,,
2658,2002,Ukraine,Total function,15962.401,36.31436
2659,2002,Ukraine,Environment protection,75.059,0.17076
2660,2002,Ukraine,Housing and community amenities,352.118,0.80107
2661,2002,Ukraine,Health,1567.509,3.56607
2662,2002,Ukraine,Education,2283.434,5.1948
2663,2002,Ukraine,Social protection,6594.159,15.00167
2664,2002,Ukraine,General public services,1601.257,3.64285
2665,2002,Ukraine,Defence,562.653,1.28003
2666,2002,Ukraine,Public order and safety,943.203,2.14578
2667,2002,Ukraine,"Recreation, culture and religion",278.374,0.6333
2668,2002,United Kingdom,Total function,672344.592,37.64988
2669,2002,United Kingdom,"Agriculture, forestry, fishing and hunting",3168.354,0.17742
2670,2002,United Kingdom,"Mining, manufacturing and construction",842.297,0.04717
2671,2002,United Kingdom,Transport,22368.822,1.25261
2672,2002,United Kingdom,Communication,798.833,0.04473
2673,2002,United Kingdom,Fuel and energy,759.866,0.04255
2674,2002,United Kingdom,Environment protection,11906.058,0.66671
2675,2002,United Kingdom,Housing and community amenities,12352.686,0.69172
2676,2002,United Kingdom,Health,99256.121,5.55813
2677,2002,United Kingdom,Education,98947.379,5.54085
2678,2002,United Kingdom,Social protection,247900.503,13.88191
2679,2002,United Kingdom,General public services,68197.555,3.81892
2680,2002,United Kingdom,Defence,38339.487,2.14693
2681,2002,United Kingdom,Public order and safety,37949.812,2.12511
2682,2002,United Kingdom,"Recreation, culture and religion",16165.502,0.90523
2683,2002,United Kingdom,"General economic, commercial and labour affairs",8187.663,0.45849
2684,2002,United Kingdom,Other industries,482.597,0.02702
2685,2002,United Kingdom,RandD Economic affairs,4295.413,0.24053
2686,2002,United Kingdom,Economic affairs n.e.c.,425.645,0.02384
2687,2002,United States of America,Total function,4014928.36,36.49358
2688,2002,United States of America,Environment protection,0.0,0.0
2689,2002,United States of America,Housing and community amenities,64421.1,0.58555
2690,2002,United States of America,Health,762344.82,6.92931
2691,2002,United States of America,Education,695085.91,6.31796
2692,2002,United States of America,Social protection,774139.05,7.03652
2693,2002,United States of America,General public services,654548.66,5.9495
2694,2002,United States of America,Defence,375051.69,3.40902
2695,2002,United States of America,Public order and safety,237592.54,2.15959
2696,2002,United States of America,"Recreation, culture and religion",36133.04,0.32843
2697,2002,Yemen,Total function,3133.347,25.58442
2698,2002,Yemen,Environment protection,2.283,0.01864
2699,2002,Yemen,Housing and community amenities,195.063,1.59273
2700,2002,Yemen,Health,133.085,1.08666
2701,2002,Yemen,Education,675.9,5.51887
2702,2002,Yemen,Social protection,14.958,0.12214
